IDS,Unnamed: 0_x,1_x,0_x,0.1_x,1.1_x,1.2_x,1.3_x,0.2_x,1.4_x,0.3_x,1.5_x,0.4_x,0.5_x,1.6_x,1.7_x,0.6_x,1.8_x,1.9_x,1.1.1_x,1.11_x,0.7_x,0.8_x,1.12_x,0.9_x,1.13_x,1.14_x,1.15_x,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32_x,Unnamed: 33_x,Unnamed: 34_x,Unnamed: 35_x,Unnamed: 36_x,Unnamed: 37_x,Unnamed: 38_x,Unnamed: 39_x,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 0_y,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,1_y,0_y,0.1_y,1.1_y,1.2_y,1.3_y,0.2_y,1.4_y,0.3_y,1.5_y,0.4_y,0.5_y,1.6_y,1.7_y,0.6_y,1.8_y,1.9_y,1.1.1_y,1.11_y,0.7_y,0.8_y,1.12_y,0.9_y,1.13_y,1.14_y,1.15_y,Unnamed: 32_y,Unnamed: 33_y,Unnamed: 34_y,Unnamed: 35_y,Unnamed: 36_y,Unnamed: 37_y,Unnamed: 38_y,Unnamed: 39_y
634fde191ed73d0409412077,01/03/2023 15:33:15,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,All the features are cool,,,01/03/2023 15:18:16,I confirm,Bachelor education,Advanced,Multiple times a day,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
6385fd4f0e0133c619851b7e,01/03/2023 13:21:52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Quite likely,Building up resources by adding more searches ,Expanded view on things that are not chapters,Difficult to complete this study with no existing knowledge of psychology ,01/03/2023 13:01:21,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
6399d599c9d83e0ed0317ea2,01/03/2023 11:43:12,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,Quite likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,,,,01/03/2023 11:37:49,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63c5335da2b625ab1ade7e7c,01/03/2023 12:16:40,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Slightly likely,Slightly unlikely,Slightly unlikely,Slightly likely,Quite likely,Quite likely,Slightly unlikely,Quite unlikely,Quite likely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Quite unlikely,Slightly unlikely,Automatic highlighting,"Poor information on the ""people"" column","The information in the website is really basic, I couldn't expand any argument if not via the book. Furthermore having to learn stuff about something that I barely remember was impossible (cognitive stuff, terminology, all the names of the psychologists, etc etc)",01/03/2023 12:03:41,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Go to Semantic Chapter and try to find what you were asked before,Submit this form,"Click the ""Get started"" in the next survey once I finish my searches"
63d29d27d05fb22bbd5f925d,01/03/2023 13:22:42,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,Quite likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Slightly likely,Slightly likely,Quite likely,Quite likely,Extremely likely,Quite likely,Quite likely,Quite likely,Quite likely,Navigating requires a bit of getting used to,,,01/03/2023 12:59:44,I confirm,High-school level,Advanced,Multiple times a day,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63d418c18b9d9b4daf0a4ae6,01/03/2023 15:57:24,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,Quite likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Quite likely,Extremely likely,Extremely likely,Quite likely,Extremely likely,search engine,none.,none.,01/03/2023 15:26:00,I confirm,High-school level,Mid or low level,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63d5021468a31efc02740c1e,01/03/2023 13:32:35,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,Slightly likely,Slightly likely,Slightly likely,Quite likely,Quite likely,Slightly likely,Quite likely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Quite likely,Extremely likely,Quite likely,Extremely likely,auto-complete search query,People profiles are too short,,01/03/2023 13:34:43,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63d79fcd741f9cfb2f87152f,01/03/2023 14:15:10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Quite likely,Quite likely,Extremely likely,Quite likely,Neither likely or unlikely,Neither likely or unlikely,Slightly unlikely,Neither likely or unlikely,Slightly likely,Neither likely or unlikely,Quite likely,Neither likely or unlikely,Extremely likely,Slightly unlikely,Extremely likely,The ability top search for information based on specific concept or people or even an organisation,Not sure when/how the chapter comes in,Seems like a great platform,01/03/2023 14:08:29,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63d7c195a5fb49d5a97bf7d5,01/03/2023 14:08:17,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,Quite likely,Extremely likely,Quite likely,Quite likely,Quite likely,Quite likely,Slightly likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Slightly likely,Quite likely,Quite likely,The feature i liked the best was the people tab where i could filter results by the thinker quickly.,One feature I disliked was that it appeared that chapters did not have the date to show when the paper was published.,Nope.,01/03/2023 13:55:04,I confirm,Master or further education,Native speaker,Eveyday,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63e39219e05cdb27aac2d821,01/03/2023 15:33:31,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Extremely likely,Slightly likely,Quite likely,Slightly likely,Slightly likely,Slightly likely,Extremely likely,Extremely likely,Quite likely,I liked how it instantly suggested other topics and sources that might help me.,It got a bit complicated as a first time user when all the keywords stacked up. ,,01/03/2023 15:27:55,I confirm,High-school level,Advanced,Eveyday,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63e6dfd8bb1c10a44d13d7e5,01/03/2023 12:47:17,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,Slightly likely,Slightly unlikely,Slightly unlikely,Slightly unlikely,Slightly unlikely,Slightly likely,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Quite likely,Quite likely,Extremely likely,Extremely likely,"I really enjoyed the quick read part, where you could expand on a person or a concept for a very quick overview of what they were",I found it too easy to 'add' something to the search bar using the + symbol. This meant I kept growing my search accidentally and having to go back in and change things.,"I struggled to remember exactly what the topics were from the first survey, and no reminder was given of what these topics were so I could effectively search using Semantic Chapter. I just had to try and remember some of the topics you were going to quiz me on later, rather than being able to do a thorough search. Otherwise this looks like a great tool. I particularly enjoyed the 'chapters' section too, which allowed me to get a quick overview of the contents of the chapter. That would be really helpful as a reference later on whilst doing homeworks (post reading the literature for the first time).",01/03/2023 12:35:11,I confirm,Master or further education,Native speaker,Multiple times a day,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63ee09a8b6db0d49e7c72de4,01/03/2023 13:29:36,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,Slightly unlikely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Slightly likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Quite likely,Quite likely,Searching multiple chapter within my search,None,,01/03/2023 13:26:21,I confirm,High-school level,Native speaker,Multiple times a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63ef94c96aa1debba6d1c407,01/03/2023 14:31:46,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,Quite likely,Quite likely,Quite likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Slightly likely,Quite likely,Slightly likely,Extremely likely,Quite likely,Extremely likely,Quite likely,Extremely likely,The keywords definitions ,,,01/03/2023 14:10:35,I confirm,Bachelor education,Advanced,Eveyday,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63f77b6c38d19fe5e76e5a1b,01/03/2023 14:06:06,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,Extremely likely,Extremely likely,Quite likely,Quite likely,Quite likely,Quite likely,Extremely likely,Quite likely,Quite likely,Neither likely or unlikely,Neither likely or unlikely,Quite likely,Quite likely,Quite likely,Quite likely,I liked the ability to combine search terms together easily by pressing the plus,Nothing stood out as negative in this session,,01/03/2023 13:53:27,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63f7a2d8acd4b0cead8773e9,01/03/2023 16:11:18,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,Quite likely,Quite likely,Extremely likely,Quite likely,Extremely likely,Slightly likely,Extremely likely,Quite likely,Quite likely,Quite likely,Extremely likely,Quite likely,Extremely likely,Slightly likely,Quite likely,Search engine,none,none,01/03/2023 15:41:53,I confirm,No knowledge,Native speaker,Multiple times a day,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
63fdf724cc20975f17792de6,01/03/2023 11:52:39,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,Quite likely,Extremely likely,Extremely likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Quite likely,Slightly likely,Quite likely,Quite likely,Slightly likely,Slightly likely,"I like the feature that when you type in something you get 3 branches which show concepts, chapters and people so you can easily find what you are looking for.",the branch of chapters when you click on it for more info many words are highlithed which makes it difficult for me to read,I would like the option to also be able to expand to person section like the rest so I can briefly read about these people like who they are and what they did. Since now I am only able to add them to the search bar.,01/03/2023 11:39:24,I confirm,High-school level,Advanced,Multiple times a day,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,I confirm,I confirm,I confirm,I searched my user ID number AND I am ready to use the platform.,Read the instructions FIRST,Submit this form,Go to Semantic Chapter and try to find what you were asked before,"Click the ""Get started"" in the next survey once I finish my searches"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,59,38,50,58,63,39,17,51,10,51,39,22,52,43,19,46,56,46,46,27,18,50,23,49,40,21,,,,,,,,,,,,,,,,,,,,,,,,24,8,31,40,51,17,18,37,0,36,16,10,30,26,7,24,46,16,33,17,5,29,13,25,34,10,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Averages,43.1818181818182,39.6,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Averages,25.2727272727273,22.5,19.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.568181818181818,0.521052631578947,0.44078947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332535885167464,0.296052631578947,0.254385964912281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
